date,latitude,longitude,state,district,pollutant,value,qa_value,satellite_source
2023-09-01,28.647,77.315,Delhi,Delhi,O3,0.1536,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,19.055,72.842,Maharashtra,Mumbai,O3,0.154,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,13.035,77.598,Karnataka,Bengaluru,O3,0.154,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,22.544,88.342,West Bengal,Kolkata,O3,0.1528,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,13.165,80.263,Tamil Nadu,Chennai,O3,0.15439999999999998,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,17.456,78.441,Telangana,Hyderabad,O3,0.15439999999999998,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,25.611,85.093,Bihar,Patna,O3,0.158,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,18.531,73.849,Maharashtra,Pune,O3,0.154,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,30.733,76.789,Chandigarh,Chandigarh,O3,0.158,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,26.847,80.947,Uttar Pradesh,Lucknow,O3,0.1596,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,22.719,75.857,Madhya Pradesh,Indore,O3,0.15439999999999998,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-01,23.259,77.413,Madhya Pradesh,Bhopal,O3,0.1576,0.42500000000000004,Sentinel-5P TROPOMI L3 O3
2023-09-02,28.647,77.315,Delhi,Delhi,O3,0.1544,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,19.055,72.842,Maharashtra,Mumbai,O3,0.15480000000000002,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,13.035,77.598,Karnataka,Bengaluru,O3,0.15480000000000002,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,22.544,88.342,West Bengal,Kolkata,O3,0.15360000000000001,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,13.165,80.263,Tamil Nadu,Chennai,O3,0.1552,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,17.456,78.441,Telangana,Hyderabad,O3,0.1552,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,25.611,85.093,Bihar,Patna,O3,0.15880000000000002,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,18.531,73.849,Maharashtra,Pune,O3,0.15480000000000002,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,30.733,76.789,Chandigarh,Chandigarh,O3,0.15880000000000002,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,26.847,80.947,Uttar Pradesh,Lucknow,O3,0.16040000000000001,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,22.719,75.857,Madhya Pradesh,Indore,O3,0.1552,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-02,23.259,77.413,Madhya Pradesh,Bhopal,O3,0.1584,0.45,Sentinel-5P TROPOMI L3 O3
2023-09-03,28.647,77.315,Delhi,Delhi,O3,0.1552,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,19.055,72.842,Maharashtra,Mumbai,O3,0.15560000000000002,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,13.035,77.598,Karnataka,Bengaluru,O3,0.15560000000000002,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,22.544,88.342,West Bengal,Kolkata,O3,0.1544,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,13.165,80.263,Tamil Nadu,Chennai,O3,0.156,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,17.456,78.441,Telangana,Hyderabad,O3,0.156,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,25.611,85.093,Bihar,Patna,O3,0.15960000000000002,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,18.531,73.849,Maharashtra,Pune,O3,0.15560000000000002,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,30.733,76.789,Chandigarh,Chandigarh,O3,0.15960000000000002,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,26.847,80.947,Uttar Pradesh,Lucknow,O3,0.1612,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,22.719,75.857,Madhya Pradesh,Indore,O3,0.156,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-03,23.259,77.413,Madhya Pradesh,Bhopal,O3,0.1592,0.47500000000000003,Sentinel-5P TROPOMI L3 O3
2023-09-04,28.647,77.315,Delhi,Delhi,O3,0.156,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,19.055,72.842,Maharashtra,Mumbai,O3,0.1564,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,13.035,77.598,Karnataka,Bengaluru,O3,0.1564,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,22.544,88.342,West Bengal,Kolkata,O3,0.1552,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,13.165,80.263,Tamil Nadu,Chennai,O3,0.1568,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,17.456,78.441,Telangana,Hyderabad,O3,0.1568,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,25.611,85.093,Bihar,Patna,O3,0.16040000000000001,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,18.531,73.849,Maharashtra,Pune,O3,0.1564,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,30.733,76.789,Chandigarh,Chandigarh,O3,0.16040000000000001,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,26.847,80.947,Uttar Pradesh,Lucknow,O3,0.162,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,22.719,75.857,Madhya Pradesh,Indore,O3,0.1568,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-04,23.259,77.413,Madhya Pradesh,Bhopal,O3,0.16,0.5,Sentinel-5P TROPOMI L3 O3
2023-09-05,28.647,77.315,Delhi,Delhi,O3,0.1568,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,19.055,72.842,Maharashtra,Mumbai,O3,0.1572,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,13.035,77.598,Karnataka,Bengaluru,O3,0.1572,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,22.544,88.342,West Bengal,Kolkata,O3,0.156,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,13.165,80.263,Tamil Nadu,Chennai,O3,0.1576,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,17.456,78.441,Telangana,Hyderabad,O3,0.1576,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,25.611,85.093,Bihar,Patna,O3,0.1612,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,18.531,73.849,Maharashtra,Pune,O3,0.1572,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,30.733,76.789,Chandigarh,Chandigarh,O3,0.1612,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,26.847,80.947,Uttar Pradesh,Lucknow,O3,0.1628,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,22.719,75.857,Madhya Pradesh,Indore,O3,0.1576,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-05,23.259,77.413,Madhya Pradesh,Bhopal,O3,0.1608,0.525,Sentinel-5P TROPOMI L3 O3
2023-09-06,28.647,77.315,Delhi,Delhi,O3,0.1576,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,19.055,72.842,Maharashtra,Mumbai,O3,0.158,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,13.035,77.598,Karnataka,Bengaluru,O3,0.158,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,22.544,88.342,West Bengal,Kolkata,O3,0.1568,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,13.165,80.263,Tamil Nadu,Chennai,O3,0.15839999999999999,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,17.456,78.441,Telangana,Hyderabad,O3,0.15839999999999999,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,25.611,85.093,Bihar,Patna,O3,0.162,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,18.531,73.849,Maharashtra,Pune,O3,0.158,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,30.733,76.789,Chandigarh,Chandigarh,O3,0.162,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,26.847,80.947,Uttar Pradesh,Lucknow,O3,0.1636,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,22.719,75.857,Madhya Pradesh,Indore,O3,0.15839999999999999,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-06,23.259,77.413,Madhya Pradesh,Bhopal,O3,0.1616,0.55,Sentinel-5P TROPOMI L3 O3
2023-09-07,28.647,77.315,Delhi,Delhi,O3,0.1584,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
2023-09-07,19.055,72.842,Maharashtra,Mumbai,O3,0.15880000000000002,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
2023-09-07,13.035,77.598,Karnataka,Bengaluru,O3,0.15880000000000002,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
2023-09-07,22.544,88.342,West Bengal,Kolkata,O3,0.15760000000000002,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
2023-09-07,13.165,80.263,Tamil Nadu,Chennai,O3,0.1592,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
2023-09-07,17.456,78.441,Telangana,Hyderabad,O3,0.1592,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
2023-09-07,25.611,85.093,Bihar,Patna,O3,0.16280000000000003,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
2023-09-07,18.531,73.849,Maharashtra,Pune,O3,0.15880000000000002,0.5750000000000001,Sentinel-5P TROPOMI L3 O3
