date,latitude,longitude,state,district,pollutant,value,qa_value,satellite_source
2023-07-01,28.647,77.315,Delhi,Delhi,HCHO,0.00021600000000000002,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,19.055,72.842,Maharashtra,Mumbai,HCHO,0.0002177,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,13.035,77.598,Karnataka,Bengaluru,HCHO,0.0002177,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,22.544,88.342,West Bengal,Kolkata,HCHO,0.00021260000000000002,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.00021940000000000002,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,17.456,78.441,Telangana,Hyderabad,HCHO,0.00021940000000000002,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,25.611,85.093,Bihar,Patna,HCHO,0.0002347,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,18.531,73.849,Maharashtra,Pune,HCHO,0.0002177,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.0002347,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.00024150000000000002,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.00021940000000000002,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-01,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.00023300000000000003,0.875,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,28.647,77.315,Delhi,Delhi,HCHO,0.00021940000000000005,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,19.055,72.842,Maharashtra,Mumbai,HCHO,0.00022110000000000003,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,13.035,77.598,Karnataka,Bengaluru,HCHO,0.00022110000000000003,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,22.544,88.342,West Bengal,Kolkata,HCHO,0.00021600000000000005,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.00022280000000000005,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,17.456,78.441,Telangana,Hyderabad,HCHO,0.00022280000000000005,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,25.611,85.093,Bihar,Patna,HCHO,0.00023810000000000004,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,18.531,73.849,Maharashtra,Pune,HCHO,0.00022110000000000003,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.00023810000000000004,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.00024490000000000004,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.00022280000000000005,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-02,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.00023640000000000005,0.4,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,28.647,77.315,Delhi,Delhi,HCHO,0.00022280000000000002,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,19.055,72.842,Maharashtra,Mumbai,HCHO,0.0002245,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,13.035,77.598,Karnataka,Bengaluru,HCHO,0.0002245,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,22.544,88.342,West Bengal,Kolkata,HCHO,0.00021940000000000002,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.00022620000000000002,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,17.456,78.441,Telangana,Hyderabad,HCHO,0.00022620000000000002,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,25.611,85.093,Bihar,Patna,HCHO,0.00024150000000000002,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,18.531,73.849,Maharashtra,Pune,HCHO,0.0002245,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.00024150000000000002,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.0002483,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.00022620000000000002,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-03,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.00023980000000000003,0.42500000000000004,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,28.647,77.315,Delhi,Delhi,HCHO,0.0002262,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,19.055,72.842,Maharashtra,Mumbai,HCHO,0.00022789999999999998,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,13.035,77.598,Karnataka,Bengaluru,HCHO,0.00022789999999999998,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,22.544,88.342,West Bengal,Kolkata,HCHO,0.0002228,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.0002296,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,17.456,78.441,Telangana,Hyderabad,HCHO,0.0002296,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,25.611,85.093,Bihar,Patna,HCHO,0.0002449,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,18.531,73.849,Maharashtra,Pune,HCHO,0.00022789999999999998,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.0002449,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.0002517,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.0002296,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-04,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.0002432,0.45,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,28.647,77.315,Delhi,Delhi,HCHO,0.00022960000000000002,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,19.055,72.842,Maharashtra,Mumbai,HCHO,0.0002313,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,13.035,77.598,Karnataka,Bengaluru,HCHO,0.0002313,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,22.544,88.342,West Bengal,Kolkata,HCHO,0.00022620000000000002,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.00023300000000000003,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,17.456,78.441,Telangana,Hyderabad,HCHO,0.00023300000000000003,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,25.611,85.093,Bihar,Patna,HCHO,0.0002483,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,18.531,73.849,Maharashtra,Pune,HCHO,0.0002313,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.0002483,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.0002551,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.00023300000000000003,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-05,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.00024660000000000003,0.47500000000000003,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,28.647,77.315,Delhi,Delhi,HCHO,0.000233,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,19.055,72.842,Maharashtra,Mumbai,HCHO,0.00023469999999999999,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,13.035,77.598,Karnataka,Bengaluru,HCHO,0.00023469999999999999,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,22.544,88.342,West Bengal,Kolkata,HCHO,0.0002296,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.0002364,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,17.456,78.441,Telangana,Hyderabad,HCHO,0.0002364,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,25.611,85.093,Bihar,Patna,HCHO,0.0002517,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,18.531,73.849,Maharashtra,Pune,HCHO,0.00023469999999999999,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.0002517,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.0002585,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.0002364,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-06,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.00025,0.5,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,28.647,77.315,Delhi,Delhi,HCHO,0.00023640000000000003,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,19.055,72.842,Maharashtra,Mumbai,HCHO,0.00023810000000000001,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,13.035,77.598,Karnataka,Bengaluru,HCHO,0.00023810000000000001,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,22.544,88.342,West Bengal,Kolkata,HCHO,0.00023300000000000003,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.00023980000000000003,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,17.456,78.441,Telangana,Hyderabad,HCHO,0.00023980000000000003,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,25.611,85.093,Bihar,Patna,HCHO,0.0002551,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,18.531,73.849,Maharashtra,Pune,HCHO,0.00023810000000000001,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.0002551,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.0002619,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.00023980000000000003,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-07,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.00025340000000000003,0.525,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,28.647,77.315,Delhi,Delhi,HCHO,0.0002398,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,19.055,72.842,Maharashtra,Mumbai,HCHO,0.0002415,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,13.035,77.598,Karnataka,Bengaluru,HCHO,0.0002415,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,22.544,88.342,West Bengal,Kolkata,HCHO,0.0002364,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,13.165,80.263,Tamil Nadu,Chennai,HCHO,0.0002432,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,17.456,78.441,Telangana,Hyderabad,HCHO,0.0002432,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,25.611,85.093,Bihar,Patna,HCHO,0.0002585,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,18.531,73.849,Maharashtra,Pune,HCHO,0.0002415,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,30.733,76.789,Chandigarh,Chandigarh,HCHO,0.0002585,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,26.847,80.947,Uttar Pradesh,Lucknow,HCHO,0.0002653,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,22.719,75.857,Madhya Pradesh,Indore,HCHO,0.0002432,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-08,23.259,77.413,Madhya Pradesh,Bhopal,HCHO,0.0002568,0.55,Sentinel-5P TROPOMI L3 HCHO
2023-07-09,28.647,77.315,Delhi,Delhi,HCHO,0.00024320000000000003,0.5750000000000001,Sentinel-5P TROPOMI L3 HCHO
